[2022-05-19 03:00:08,606] {taskinstance.py:1043} INFO - Dependencies all met for <TaskInstance: ETL.poblar_tablas.poblar_employee manual__2022-05-19T02:59:57.404457+00:00 [queued]>
[2022-05-19 03:00:08,768] {taskinstance.py:1043} INFO - Dependencies all met for <TaskInstance: ETL.poblar_tablas.poblar_employee manual__2022-05-19T02:59:57.404457+00:00 [queued]>
[2022-05-19 03:00:08,772] {taskinstance.py:1249} INFO - 
--------------------------------------------------------------------------------
[2022-05-19 03:00:08,776] {taskinstance.py:1250} INFO - Starting attempt 1 of 1
[2022-05-19 03:00:08,777] {taskinstance.py:1251} INFO - 
--------------------------------------------------------------------------------
[2022-05-19 03:00:09,007] {taskinstance.py:1270} INFO - Executing <Task(PostgresOperator): poblar_tablas.poblar_employee> on 2022-05-19 02:59:57.404457+00:00
[2022-05-19 03:00:09,104] {standard_task_runner.py:52} INFO - Started process 5829 to run task
[2022-05-19 03:00:09,112] {standard_task_runner.py:79} INFO - Running: ['***', 'tasks', 'run', 'ETL', 'poblar_tablas.poblar_employee', 'manual__2022-05-19T02:59:57.404457+00:00', '--job-id', '62', '--raw', '--subdir', 'DAGS_FOLDER/ELT.py', '--cfg-path', '/tmp/tmp0ptikn2r', '--error-file', '/tmp/tmpf06gul1p']
[2022-05-19 03:00:09,132] {standard_task_runner.py:80} INFO - Job 62: Subtask poblar_tablas.poblar_employee
[2022-05-19 03:00:10,346] {logging_mixin.py:109} INFO - Running <TaskInstance: ETL.poblar_tablas.poblar_employee manual__2022-05-19T02:59:57.404457+00:00 [running]> on host 096c3bc3ad3a
[2022-05-19 03:00:10,833] {taskinstance.py:1448} INFO - Exporting the following env vars:
AIRFLOW_CTX_DAG_EMAIL=estudiante@uniandes.edu.co
AIRFLOW_CTX_DAG_OWNER=Estudiante
AIRFLOW_CTX_DAG_ID=ETL
AIRFLOW_CTX_TASK_ID=poblar_tablas.poblar_employee
AIRFLOW_CTX_EXECUTION_DATE=2022-05-19T02:59:57.404457+00:00
AIRFLOW_CTX_DAG_RUN_ID=manual__2022-05-19T02:59:57.404457+00:00
[2022-05-19 03:00:10,963] {base.py:79} INFO - Using connection to: id: postgres_localhost. Host: host.docker.internal, Port: 5432, Schema: WWWIDWGrupo16, Login: Grupo16BI, Password: ***, extra: {}
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Hudson Hollinworth',68,True,'Hudson');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Jai Shand',69,False,'Jai');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Sophia Hinton',70,True,'Sophia');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Henry Forlonge',71,False,'Henry');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Lily Code',72,True,'Lily');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Stella Rosenhain',73,False,'Stella');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Taj Shand',74,True,'Taj');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Piper Koch',75,False,'Piper');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Lily Code',76,True,'Lily');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Hudson Hollinworth',77,True,'Hudson');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Amy Trefl',78,True,'Amy');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Ethan Onslow',79,False,'Ethan');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Hudson Onslow',80,True,'Hudson');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Kayla Woodcock',81,True,'Kayla');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Katie Darwin',82,False,'Katie');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Amy Trefl',83,True,'Amy');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Anthony Grosse',84,True,'Anthony');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Hudson Hollinworth',85,True,'Hudson');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Lily Code',86,True,'Lily');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Ethan Onslow',87,False,'Ethan');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Isabella Rupp',88,False,'Isabella');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Sophia Hinton',89,True,'Sophia');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Hudson Hollinworth',90,True,'Hudson');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Hudson Onslow',91,True,'Hudson');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Alica Fatnowna',92,False,'Alica');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Sophia Hinton',93,True,'Sophia');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Anthony Grosse',94,True,'Anthony');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Anthony Grosse',95,True,'Anthony');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Taj Shand',96,True,'Taj');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Taj Shand',97,True,'Taj');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Stella Rosenhain',98,False,'Stella');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Piper Koch',99,False,'Piper');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Stella Rosenhain',100,False,'Stella');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Hudson Onslow',101,True,'Hudson');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Jack Potter',102,True,'Jack');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Amy Trefl',103,True,'Amy');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Jai Shand',104,False,'Jai');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Hudson Onslow',105,True,'Hudson');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Anthony Grosse',106,True,'Anthony');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Taj Shand',107,True,'Taj');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Amy Trefl',108,True,'Amy');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Piper Koch',109,False,'Piper');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Stella Rosenhain',110,False,'Stella');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Jai Shand',111,False,'Jai');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Alica Fatnowna',112,False,'Alica');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Henry Forlonge',113,False,'Henry');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Jai Shand',114,False,'Jai');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Taj Shand',115,True,'Taj');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Kayla Woodcock',116,True,'Kayla');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Katie Darwin',117,False,'Katie');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Taj Shand',118,True,'Taj');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Anthony Grosse',119,True,'Anthony');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Stella Rosenhain',120,False,'Stella');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Alica Fatnowna',121,False,'Alica');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Lily Code',122,True,'Lily');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Stella Rosenhain',123,False,'Stella');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Katie Darwin',124,False,'Katie');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Isabella Rupp',125,False,'Isabella');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Lily Code',126,True,'Lily');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Sophia Hinton',127,True,'Sophia');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Alica Fatnowna',128,False,'Alica');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Taj Shand',129,True,'Taj');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Hudson Hollinworth',130,True,'Hudson');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Jai Shand',131,False,'Jai');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Henry Forlonge',132,False,'Henry');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Isabella Rupp',133,False,'Isabella');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Hudson Hollinworth',134,True,'Hudson');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Alica Fatnowna',135,False,'Alica');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Jack Potter',136,True,'Jack');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Jai Shand',137,False,'Jai');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Jack Potter',138,True,'Jack');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Alica Fatnowna',139,False,'Alica');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Lily Code',140,True,'Lily');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Jai Shand',141,False,'Jai');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Isabella Rupp',142,False,'Isabella');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Kayla Woodcock',143,True,'Kayla');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Jack Potter',144,True,'Jack');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Hudson Onslow',145,True,'Hudson');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Piper Koch',146,False,'Piper');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Piper Koch',147,False,'Piper');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Ethan Onslow',148,False,'Ethan');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Jack Potter',149,True,'Jack');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Jack Potter',150,True,'Jack');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Hudson Hollinworth',151,True,'Hudson');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Lily Code',152,True,'Lily');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Ethan Onslow',153,False,'Ethan');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Sophia Hinton',154,True,'Sophia');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Amy Trefl',155,True,'Amy');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Hudson Onslow',156,True,'Hudson');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Jai Shand',157,False,'Jai');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Anthony Grosse',158,True,'Anthony');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Ethan Onslow',159,False,'Ethan');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Ethan Onslow',160,False,'Ethan');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Sophia Hinton',161,True,'Sophia');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Hudson Onslow',162,True,'Hudson');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Hudson Onslow',163,True,'Hudson');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Ethan Onslow',164,False,'Ethan');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Taj Shand',165,True,'Taj');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Ethan Onslow',166,False,'Ethan');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Hudson Hollinworth',167,True,'Hudson');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Jack Potter',168,True,'Jack');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Alica Fatnowna',169,False,'Alica');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Amy Trefl',170,True,'Amy');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Kayla Woodcock',171,True,'Kayla');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Hudson Hollinworth',172,True,'Hudson');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Stella Rosenhain',173,False,'Stella');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Lily Code',174,True,'Lily');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Jack Potter',175,True,'Jack');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Jai Shand',176,False,'Jai');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Katie Darwin',177,False,'Katie');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Piper Koch',178,False,'Piper');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Archer Lamble',179,True,'Archer');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Taj Shand',180,True,'Taj');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Lily Code',181,True,'Lily');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Hudson Hollinworth',182,True,'Hudson');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Henry Forlonge',183,False,'Henry');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Ethan Onslow',184,False,'Ethan');
INSERT INTO employee (Employee,Employee_Key,Is_Salesperson,Preferred_Name) VALUES ('Stella Rosenhain',185,False,'Stella');
